#taskLabel	taskNamespace	taskType	nCores	memMb	priority	isForceLocal	dependencies	cwd	command
makeLocusGraph_chromId_289_20_0005		command	1	1536	0	0	makeGraphTmpDir		/home/robin/Documents/Project/manta/Install/libexec/EstimateSVLoci --output-file /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_289_20_0005.bin --align-stats /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/alignmentStats.xml --region 20:53703474-64444167 --min-candidate-sv-size 8 --min-edge-observations 2 --ref /home/robin/Documents/Project/Samples/hg38/hg38.fa --align-file /home/robin/Documents/Project/Samples/bam/all/17296.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17297.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17298.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17299.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17300.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17301.bam
makeLocusGraph_chromId_290_20_GL383577v2_alt_0000		command	1	1536	0	0	makeGraphTmpDir		/home/robin/Documents/Project/manta/Install/libexec/EstimateSVLoci --output-file /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_290_20_GL383577v2_alt_0000.bin --align-stats /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/alignmentStats.xml --region 20_GL383577v2_alt:1-128386 --min-candidate-sv-size 8 --min-edge-observations 2 --ref /home/robin/Documents/Project/Samples/hg38/hg38.fa --align-file /home/robin/Documents/Project/Samples/bam/all/17296.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17297.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17298.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17299.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17300.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17301.bam
makeLocusGraph_chromId_291_20_KI270869v1_alt_0000		command	1	1536	0	0	makeGraphTmpDir		/home/robin/Documents/Project/manta/Install/libexec/EstimateSVLoci --output-file /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_291_20_KI270869v1_alt_0000.bin --align-stats /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/alignmentStats.xml --region 20_KI270869v1_alt:1-118774 --min-candidate-sv-size 8 --min-edge-observations 2 --ref /home/robin/Documents/Project/Samples/hg38/hg38.fa --align-file /home/robin/Documents/Project/Samples/bam/all/17296.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17297.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17298.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17299.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17300.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17301.bam
makeLocusGraph_chromId_292_20_KI270870v1_alt_0000		command	1	1536	0	0	makeGraphTmpDir		/home/robin/Documents/Project/manta/Install/libexec/EstimateSVLoci --output-file /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_292_20_KI270870v1_alt_0000.bin --align-stats /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/alignmentStats.xml --region 20_KI270870v1_alt:1-183433 --min-candidate-sv-size 8 --min-edge-observations 2 --ref /home/robin/Documents/Project/Samples/hg38/hg38.fa --align-file /home/robin/Documents/Project/Samples/bam/all/17296.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17297.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17298.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17299.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17300.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17301.bam
makeLocusGraph_chromId_293_20_KI270871v1_alt_0000		command	1	1536	0	0	makeGraphTmpDir		/home/robin/Documents/Project/manta/Install/libexec/EstimateSVLoci --output-file /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_293_20_KI270871v1_alt_0000.bin --align-stats /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/alignmentStats.xml --region 20_KI270871v1_alt:1-58661 --min-candidate-sv-size 8 --min-edge-observations 2 --ref /home/robin/Documents/Project/Samples/hg38/hg38.fa --align-file /home/robin/Documents/Project/Samples/bam/all/17296.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17297.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17298.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17299.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17300.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17301.bam
makeLocusGraph_chromId_294_21_0000		command	1	1536	0	0	makeGraphTmpDir		/home/robin/Documents/Project/manta/Install/libexec/EstimateSVLoci --output-file /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_294_21_0000.bin --align-stats /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/alignmentStats.xml --region 21:1-11677496 --min-candidate-sv-size 8 --min-edge-observations 2 --ref /home/robin/Documents/Project/Samples/hg38/hg38.fa --align-file /home/robin/Documents/Project/Samples/bam/all/17296.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17297.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17298.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17299.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17300.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17301.bam
makeLocusGraph_chromId_294_21_0001		command	1	1536	0	0	makeGraphTmpDir		/home/robin/Documents/Project/manta/Install/libexec/EstimateSVLoci --output-file /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_294_21_0001.bin --align-stats /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/alignmentStats.xml --region 21:11677497-23354992 --min-candidate-sv-size 8 --min-edge-observations 2 --ref /home/robin/Documents/Project/Samples/hg38/hg38.fa --align-file /home/robin/Documents/Project/Samples/bam/all/17296.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17297.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17298.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17299.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17300.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17301.bam
makeLocusGraph_chromId_294_21_0002		command	1	1536	0	0	makeGraphTmpDir		/home/robin/Documents/Project/manta/Install/libexec/EstimateSVLoci --output-file /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_294_21_0002.bin --align-stats /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/alignmentStats.xml --region 21:23354993-35032488 --min-candidate-sv-size 8 --min-edge-observations 2 --ref /home/robin/Documents/Project/Samples/hg38/hg38.fa --align-file /home/robin/Documents/Project/Samples/bam/all/17296.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17297.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17298.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17299.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17300.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17301.bam
makeLocusGraph_chromId_294_21_0003		command	1	1536	0	0	makeGraphTmpDir		/home/robin/Documents/Project/manta/Install/libexec/EstimateSVLoci --output-file /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_294_21_0003.bin --align-stats /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/alignmentStats.xml --region 21:35032489-46709983 --min-candidate-sv-size 8 --min-edge-observations 2 --ref /home/robin/Documents/Project/Samples/hg38/hg38.fa --align-file /home/robin/Documents/Project/Samples/bam/all/17296.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17297.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17298.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17299.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17300.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17301.bam
makeLocusGraph_chromId_295_21_GL383578v2_alt_0000		command	1	1536	0	0	makeGraphTmpDir		/home/robin/Documents/Project/manta/Install/libexec/EstimateSVLoci --output-file /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_295_21_GL383578v2_alt_0000.bin --align-stats /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/alignmentStats.xml --region 21_GL383578v2_alt:1-63917 --min-candidate-sv-size 8 --min-edge-observations 2 --ref /home/robin/Documents/Project/Samples/hg38/hg38.fa --align-file /home/robin/Documents/Project/Samples/bam/all/17296.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17297.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17298.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17299.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17300.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17301.bam
makeLocusGraph_chromId_296_21_GL383579v2_alt_0000		command	1	1536	0	0	makeGraphTmpDir		/home/robin/Documents/Project/manta/Install/libexec/EstimateSVLoci --output-file /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_296_21_GL383579v2_alt_0000.bin --align-stats /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/alignmentStats.xml --region 21_GL383579v2_alt:1-201197 --min-candidate-sv-size 8 --min-edge-observations 2 --ref /home/robin/Documents/Project/Samples/hg38/hg38.fa --align-file /home/robin/Documents/Project/Samples/bam/all/17296.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17297.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17298.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17299.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17300.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17301.bam
makeLocusGraph_chromId_297_21_GL383580v2_alt_0000_to_chromId_298_21_GL383581v2_alt_0000		command	1	1536	0	0	makeGraphTmpDir		/home/robin/Documents/Project/manta/Install/libexec/EstimateSVLoci --output-file /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_297_21_GL383580v2_alt_0000_to_chromId_298_21_GL383581v2_alt_0000.bin --align-stats /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/alignmentStats.xml --region 21_GL383580v2_alt:1-74653 --region 21_GL383581v2_alt:1-116689 --min-candidate-sv-size 8 --min-edge-observations 2 --ref /home/robin/Documents/Project/Samples/hg38/hg38.fa --align-file /home/robin/Documents/Project/Samples/bam/all/17296.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17297.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17298.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17299.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17300.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17301.bam
makeLocusGraph_chromId_299_21_KI270872v1_alt_0000		command	1	1536	0	0	makeGraphTmpDir		/home/robin/Documents/Project/manta/Install/libexec/EstimateSVLoci --output-file /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_299_21_KI270872v1_alt_0000.bin --align-stats /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/alignmentStats.xml --region 21_KI270872v1_alt:1-82692 --min-candidate-sv-size 8 --min-edge-observations 2 --ref /home/robin/Documents/Project/Samples/hg38/hg38.fa --align-file /home/robin/Documents/Project/Samples/bam/all/17296.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17297.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17298.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17299.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17300.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17301.bam
makeLocusGraph_chromId_300_21_KI270873v1_alt_0000		command	1	1536	0	0	makeGraphTmpDir		/home/robin/Documents/Project/manta/Install/libexec/EstimateSVLoci --output-file /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_300_21_KI270873v1_alt_0000.bin --align-stats /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/alignmentStats.xml --region 21_KI270873v1_alt:1-143900 --min-candidate-sv-size 8 --min-edge-observations 2 --ref /home/robin/Documents/Project/Samples/hg38/hg38.fa --align-file /home/robin/Documents/Project/Samples/bam/all/17296.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17297.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17298.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17299.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17300.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17301.bam
makeLocusGraph_chromId_301_21_KI270874v1_alt_0000		command	1	1536	0	0	makeGraphTmpDir		/home/robin/Documents/Project/manta/Install/libexec/EstimateSVLoci --output-file /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_301_21_KI270874v1_alt_0000.bin --align-stats /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/alignmentStats.xml --region 21_KI270874v1_alt:1-166743 --min-candidate-sv-size 8 --min-edge-observations 2 --ref /home/robin/Documents/Project/Samples/hg38/hg38.fa --align-file /home/robin/Documents/Project/Samples/bam/all/17296.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17297.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17298.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17299.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17300.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17301.bam
makeLocusGraph_chromId_302_22_0000		command	1	1536	0	0	makeGraphTmpDir		/home/robin/Documents/Project/manta/Install/libexec/EstimateSVLoci --output-file /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_302_22_0000.bin --align-stats /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/alignmentStats.xml --region 22:1-10163694 --min-candidate-sv-size 8 --min-edge-observations 2 --ref /home/robin/Documents/Project/Samples/hg38/hg38.fa --align-file /home/robin/Documents/Project/Samples/bam/all/17296.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17297.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17298.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17299.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17300.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17301.bam
makeLocusGraph_chromId_302_22_0001		command	1	1536	0	0	makeGraphTmpDir		/home/robin/Documents/Project/manta/Install/libexec/EstimateSVLoci --output-file /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_302_22_0001.bin --align-stats /home/robin/Documents/Project/TFM_code/CNVbenchmarkeR-master/output/manta-datasetclinic/set1/workspace/alignmentStats.xml --region 22:10163695-20327388 --min-candidate-sv-size 8 --min-edge-observations 2 --ref /home/robin/Documents/Project/Samples/hg38/hg38.fa --align-file /home/robin/Documents/Project/Samples/bam/all/17296.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17297.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17298.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17299.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17300.bam --align-file /home/robin/Documents/Project/Samples/bam/all/17301.bam
